"","NEG1","NEG2","NEG3","NEG4","POS1","POS2","POS3","POS4"
"Fzd10os",832.206870179585,650.618181240429,475.171429686697,509.418904652392,424.446506873865,568.575423571774,571.536092147249,468.275488036393
"Gm42498",17.6261666906417,18.2215965092048,15.0054135690536,17.0945941158521,11.2287435680917,22.1522892300691,25.3821541688671,33.6404804623846
"Fzd10",757.925167697595,1565.98544117342,1006.3630700312,687.202683457254,869.104752170295,1206.37675098751,1041.54356761903,1289.77602092782
"Piwil1",0,7.50301032731961,2.00072180920715,2.27927921544694,1.12287435680917,2.76903615375864,1.75049339095635,3.36404804623846
"Rimbp2",3.77703571942323,7.50301032731961,0,1.13963960772347,6.737246140855,0,0.875246695478176,2.69123843699077
"Gm42875",0,4.28743447275406,2.00072180920715,0,0,0,0,0
"Stx2",5449.00353122125,4816.93263013919,6120.20801436466,5678.82416528606,5954.60271415901,6322.63255108222,5383.64242388626,5872.28226951385
"Ran",5571.12768614927,6039.92331349228,4501.62407071608,4371.65753522724,5110.20119783852,7403.47966309934,5592.82638410555,5346.8179646914
"Adgrd1",52372.3772855225,47212.1565553495,59749.5561101622,56501.0524717143,53500.4716045296,58574.3447725077,47085.6464766395,55668.9398787632
"Rps16-ps2",580.404488884703,502.701691930414,301.108632285676,281.490983107698,353.705422394888,668.260725107084,615.298426921158,370.04528508623
"Gm40332",0,0,0,0,0,6.46108435877015,0,0.672809609247692
"Sfswap",3443.39756420751,4408.55449660936,4125.48837058514,4035.46385094881,4074.91104086047,3807.42471141813,3885.22008122762,3875.3833492667
"Gm42979",88.1308334532087,99.6828514915319,105.037894983375,132.198194495923,110.041686967298,107.069397945334,88.3999162432958,106.303918261135
"Mmp17",421.768988668927,515.563995348676,382.137865558565,539.049534453202,410.972014592155,527.962893316647,402.613479919961,519.409018339218
"Gm6139",0,1.07185861818852,1.00036090460357,0,2.24574871361833,5.53807230751727,4.37623347739088,2.69123843699077
"Zfp11",229.140166978343,174.712954764728,190.068571874679,178.923418412585,184.151394516703,105.223373842828,148.79193823129,209.243788476032
"Mrps17",1981.68474079072,1861.81841979345,1442.52042443835,1582.9594151279,1612.44757637796,2191.23060967434,1811.76065963983,1706.24516905215
"Nipsnap2",3414.4402903586,3130.89902372865,3047.09931542249,2957.36478204241,3011.54902496219,3044.093745032,3677.7866143993,3212.66588415773
"Gm15903",6.29505953237205,6.43115170913109,3.00108271381072,9.11711686178777,15.7202409953283,17.5372289738047,4.37623347739088,3.36404804623846
"Psph",590.476584136498,614.174988222019,517.186587680048,580.076560331247,577.157419399912,774.407111001166,514.645056941168,553.72230841085
"Cct6a",8222.60676118437,8169.70638783286,6451.32747378845,6343.23405658884,6886.58843031062,9910.38039430216,8074.15076578618,8144.36031994331
"Gm23245",3.77703571942323,0,0,3.41891882317042,1.12287435680917,2.76903615375864,0,0.672809609247692
"Snora15",0,7.50301032731961,3.00108271381072,0,2.24574871361833,5.53807230751727,6.12672686834723,4.03685765548615
"Sumf2",1168.36304920825,1320.52981760825,1326.47855950434,1131.66213046941,1100.41686967298,1466.66614944082,1199.96321950058,1305.25064194052
"Phkg1",251.802381294882,252.95863389249,214.077233585165,227.927921544694,245.909484141208,195.67855486561,238.067101170064,224.718409488729
"Gm42790",2.51802381294882,7.50301032731961,2.00072180920715,3.41891882317042,5.61437178404583,0.923012051252879,6.12672686834723,1.34561921849538
"Chchd2",4259.23727960293,4749.40553719331,2917.05239782402,3327.74765455254,3485.40200353565,4827.35302805256,3691.79056152695,2656.25233730989
"Zbed5",280.759655143794,267.964654547129,238.085895295651,268.954947422739,298.684578911238,275.057591273358,267.825488816322,324.967041266635
"Nupr1l",23.9212262230138,16.0778792728277,20.0072180920715,11.3963960772347,13.47449228171,11.9991566662874,27.1326475598235,10.7649537479631
"Vkorc1l1",3004.00240884794,2987.26996889139,3749.35267045419,3238.85576515011,3241.73826810806,3699.43230142154,3265.54542082908,3586.74802689944
"Gm42986",8.81308334532087,18.2215965092048,20.0072180920715,19.373873331299,22.4574871361833,8.30710846127591,30.6336343417362,25.5667651514123
"Gm43482",8.81308334532087,15.0060206546392,9.00324814143216,15.9549545081286,17.9659897089467,8.30710846127591,11.3782070412163,32.9676708531369
"Gusb",5446.4855074083,5278.90369457844,5858.11345735853,5700.47731783281,5763.71407350145,5419.92676495691,5081.68231394629,5204.18232753089
"Asl",869.977227373818,942.163725387705,828.298829011759,738.48646580481,807.346662545791,821.480725615062,824.482387140442,823.518961719175
"Crcp",1334.55262086288,1535.97339986414,1083.39085968567,1146.47744536981,1245.26766170137,1349.44361893171,1230.59685384232,1252.7714924192
"Tpst1",10090.9804303924,8531.99460078058,9788.53145154597,10981.5672600234,9725.21480432419,11211.8273865687,9906.042099422,10455.4613277091
"2210412B16Rik",31.4752976618603,21.4371723637703,50.0180452301787,41.027025878045,74.109707549405,27.6903615375864,31.5088810372143,37.004528508623
"Kctd7",620.692869891884,482.336378184832,502.181174110994,535.630615630032,567.051550188629,551.961206649222,416.617427047612,540.266116225896
"Rabgef1",2324.13597935176,2907.95243114544,3204.15597744525,3334.58549219888,3217.03503225826,3747.42892808669,3367.94928420002,2682.49191207055
"Ndufa12-ps",220.327083633022,306.551564801915,190.068571874679,198.297291743884,231.312117502688,359.974699988623,223.187907346935,129.852254584804
"Gm15921",1.25901190647441,3.21557585456555,4.00144361841429,3.41891882317042,3.3686230704275,1.84602410250576,3.50098678191271,0.672809609247692
"Tmem248",5290.36803100547,6122.4564270928,7323.64218260276,6415.03135187542,6690.08541786902,7661.92303745015,5317.12367502992,6389.00004941608
"Gm6598",16.3671547841673,20.3653137455818,21.007578996675,11.3963960772347,24.7032358498017,6.46108435877015,15.7544405186072,22.2027171051738
"Gm42467",22.6622143165394,11.7904448000737,9.00324814143216,27.3513505853633,24.7032358498017,13.8451807687932,13.1287004321726,21.5299074959261
"Sbds",5398.64305496227,4512.52478257365,4827.74172561685,4674.80167088168,4621.75085262653,5500.22881341591,5682.10154704432,4088.66399539822
"Tyw1",1243.90376359672,1418.06895186341,1323.47747679053,1282.09455868891,1235.16179249008,1318.06120918911,1189.46025915484,1329.47178787344
"Caln1",0,1.07185861818852,2.00072180920715,0,1.12287435680917,0,0.875246695478176,2.01842882774307
"Gm42894",8.81308334532087,7.50301032731961,13.0046917598465,12.5360356849582,8.98299485447333,12.9221687175403,14.879193823129,5.38247687398153
"Galnt17",4066.60845791235,3927.28997704272,5384.94274948104,5628.68002254623,4442.09095553706,4521.83603908786,4356.10280339488,4945.82343757978
"Gm42897",1.25901190647441,0,2.00072180920715,0,7.86012049766417,2.76903615375864,0,2.01842882774307
"Gm42896",7.55407143884646,5.35929309094258,6.00216542762144,2.27927921544694,4.49149742723667,4.6150602562644,0.875246695478176,3.36404804623846
"Gm43165",20.1441905035906,3.21557585456555,5.00180452301787,4.55855843089389,10.1058692112825,3.69204820501152,7.00197356382541,2.69123843699077
"Gm43166",6.29505953237205,0,0,5.69819803861736,12.3516179249008,6.46108435877015,11.3782070412163,8.74652492021999
