"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"A230020J21Rik",0.622651247730297,2.8257167864649e-07,0.00144269482437337,0.525450406105431,NA
"Gm37074",0.675084499453778,9.99596231681683e-08,0.00144269475985788,0.815401041154626,NA
"Gm2272",0.249765131535918,1.9564629165431e-07,0.00144269499312199,0.733865108355579,NA
"Gm32200",0.613127412735184,2.74955153059794e-08,0.00144269487009243,0.948352554784051,NA
"Gm37688",0.39431573886564,-1.11659138473146e-07,0.00144269493320504,0.743327197356686,NA
"9430037O13Rik",0.401482391314445,-3.31499193132647e-07,0.00144269498609171,0.426569167133325,NA
"Gm26670",1.01795550701229,-5.33864329516831e-07,0.00144269476786231,0.306322918706294,NA
"Gm32460",0.733143595401297,5.33684726354707e-07,0.00144269496095164,0.22160548335719,NA
"Mir3473c",0.659770317928079,-9.88375067804564e-08,0.00144269481011837,0.815484259800686,NA
"Gm26879",1.29551357487314,-3.68570249816349e-07,0.00144269451022181,0.560964508159807,NA
"Gm2367",0.970564337168496,1.86143388661703e-07,0.0014426945952231,0.742517183704084,NA
"Syt14",1.50930987135206,-3.26861800340933e-07,0.0014426947190974,0.522157861966882,NA
"Gm31406",0.276437278238998,-2.17156695140408e-07,0.001442695002589,0.610302781207032,NA
"Gm38118",0.218811673869544,1.89622786724318e-07,0.00144269499131001,0.741278371841105,NA
"Mir205hg",0.561437178404583,2.39517697229107e-07,0.00144269501089724,0.479885422434424,NA
"2900035J10Rik",0.133982327273564,-1.70607561417161e-07,0.00144269499185143,0.76532910223674,NA
"Gm37027",0.409955015006315,-2.62587330845292e-07,0.00144269500489305,0.476293049654963,NA
"Gm37366",1.32992860852506,-3.3002114845078e-08,0.00144269450112366,0.957272141752575,NA
"Cr2",0.328217510804316,2.11366194932735e-07,0.0014426949989287,0.62911209293345,NA
"Gm37392",0.11537650640661,1.43970596841629e-07,0.001442694986926,0.91260117970939,NA
"Acbd7",0.505500932543674,3.67971847809062e-07,0.00144269497162042,0.400465691485588,NA
"Gm13182",0.23075301281322,1.9208603889001e-07,0.00144269499202956,0.730048156075248,NA
"Gm13183",0.11537650640661,1.43970596841629e-07,0.001442694986926,0.91260117970939,NA
"Gm13192",1.76011806613446,-1.151323854516e-07,0.00144269449097413,0.852989102108103,NA
"Gm13198",1.61632480464024,-5.08829340706612e-08,0.00144269448622683,0.934696547543381,NA
"1700014B07Rik",0.847366041504823,-1.71615542597437e-07,0.00144269472219699,0.724919584895703,NA
"Gm13388",0.284909901930868,-2.18371124566562e-07,0.00144269500311628,0.603704881033498,NA
"Gm13391",0.707396144054808,3.04919225495886e-07,0.00144269486097618,0.480363478378849,NA
"Gm38386",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Gm28641",0.157376488309301,-1.78915160425659e-07,0.00144269499315002,0.765329102236739,NA
"Gm13219",1.25026401930437,8.19565598913293e-07,0.00144269497530061,0.0710444994355207,NA
"9230102O04Rik",0.224460495757107,1.89983657175225e-07,0.00144269499151056,0.765651227683079,NA
"C630004M23Rik",1.12580649347033,9.59294786900826e-07,0.0014426949416195,0.0594992141887243,NA
"Gm23608",1.15034091813394,1.94702288095547e-08,0.00144269471208674,0.976100265553093,NA
"Gm13261",0.514331921531753,3.08912163302337e-07,0.0014426949936982,0.437841284680883,NA
"Gm13297",0.199477707562571,1.76040784221164e-07,0.00144269498952516,0.765651227683079,NA
"Gm13294",0.140359294601146,1.52074853302745e-07,0.00144269498764286,0.91260117970939,NA
"Gm37766",0.424158813553375,-1.33958303292457e-07,0.00144269493116564,0.728491238365825,NA
"8030442B05Rik",0.267500064040881,-2.14162997874901e-07,0.00144269500189108,0.618556450730263,NA
"Gm37730",0.523899290850011,-2.61187440309899e-07,0.00144269490069181,0.532272679680149,NA
"Gm13296",0.367237294306816,6.42247183790113e-08,0.00144269489874037,0.879782147215881,NA
"Gm10851",0.168202402311923,1.70975089111824e-07,0.00144269498782218,0.784340777433687,NA
"Gm37975",0.405763702277738,8.6211444834923e-08,0.00144269492738098,0.863102490750378,NA
"Gm37881",1.09544413845958,-2.60664747646208e-07,0.00144269478227516,0.560784503569316,NA
"Gm37701",0.267964654547129,-2.14410950576127e-07,0.00144269500194653,0.614927310083987,NA
"Gm37565",1.43681071630123,3.62726792909431e-07,0.00144269438277347,0.61094504449298,NA
"Gm37811",1.51643253002913,3.50098916007499e-08,0.00144269437706102,0.945205027889793,NA
"Gm37356",1.40967360227056,-4.90147503547177e-07,0.00144269461200601,0.400333497080772,NA
"Gm37742",1.37011935303525,2.34346334314361e-07,0.00144269447397487,0.718262297460503,NA
"Gm38105",0.142454950965434,-1.69647662691098e-07,0.00144269499207529,0.76532910223674,NA
"Gm13312",0.46150602562644,2.21782447494552e-07,0.00144269500629121,0.530649589415763,NA
"Gm37437",1.7972937936013,-1.09598010070451e-07,0.00144269465826293,0.833857199878892,NA
"Gm37891",1.24578023363992,-5.05458395563385e-07,0.00144269458405722,0.403390037322383,NA
"Gm36930",0.34612951921983,2.14456278928255e-07,0.00144269499999539,0.614920426671669,NA
"Gm13313",0.394758554433318,7.33463794675229e-08,0.00144269492212888,0.846588498123611,NA
"Gm13365",0.496419913116239,2.94538730519145e-07,0.00144269499352318,0.45171216369319,NA
"Gm13368",0.133982327273564,-1.70607561417161e-07,0.00144269499185143,0.76532910223674,NA
"Malrd1",0.506882097141855,-5.63660587242679e-08,0.00144269481101396,0.883647261883336,NA
"Gm13326",0.224460495757107,1.89983657175225e-07,0.00144269499151056,0.765651227683079,NA
"Gm13323",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Mir7655",0.382876570447491,-1.4960204733428e-07,0.00144269490345307,0.730660019413781,NA
"Gm25147",1.12047451748578,-5.00796264257026e-07,0.00144269476044984,0.318503022532134,NA
"Gm13351",1.65422160856527,4.98882659848254e-07,0.00144269443654107,0.474685488010924,NA
"Gm13350",0.99402929480179,4.12747689487585e-07,0.00144269465942316,0.45868417253389,NA
"Gm13349",1.54890381825674,-1.65250071791773e-07,0.00144269428204315,0.822177726361506,NA
"Gm20539",1.19726104748851,6.55252468957481e-07,0.00144269457570597,0.303583131763515,NA
"Gm13332",0.11537650640661,1.43970596841629e-07,0.001442694986926,0.91260117970939,NA
"Gm33940",0.249358833680174,-1.97272751641206e-08,0.00144269493805992,0.924818935534309,NA
"Gm13346",0.54868324374942,-2.17705458721256e-09,0.00144269488539579,0.959044594550578,NA
"Gm13347",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Gm13363",1.38979489755933,-2.1218995416596e-08,0.00144269448008002,0.972772085138163,NA
"Gm13378",1.14841806862331,-5.51211855792008e-07,0.00144269487028971,0.177050949159849,NA
"Gpr158",0.140359294601146,1.52074853302745e-07,0.00144269498764286,0.91260117970939,NA
"Gm13379",0.539535319959985,-9.0124268229461e-08,0.00144269485071384,0.903008612826483,NA
"Myo3a",0.451016647878503,1.28226919918253e-07,0.0014426948814549,0.75726868619858,NA
"Gm13339",1.43385782524886,3.09085539680667e-07,0.00144269448136925,0.635610535484367,NA
"Gm13356",0.453112304242791,-6.54037419227641e-08,0.001442694905513,0.871493234819542,NA
"Gm14441",1.41346952978744,2.32729871161027e-07,0.00144269442697977,0.727872218694527,NA
"Potegl",1.0277253510317,-2.11913849079713e-07,0.00144269466959837,0.68988239212201,NA
"Nxph2",0.876190155023186,1.14959717706662e-07,0.0014426948473472,0.741311452025155,NA
"Gm13392",0.685071706676189,3.24189219993504e-07,0.00144269481267068,0.461761610327051,NA
"Il1f10",0.421077883803438,2.24824064068687e-07,0.00144269500402823,0.563173873614135,NA
"Pax8",0.629708427938362,3.56954088583012e-07,0.00144269499123681,0.351914755222137,NA
"Gm13418",0.8120677044422,4.16812941705387e-07,0.00144269480044926,0.358545409093933,NA
"Gm13369",0.602156081853984,-3.23517391875217e-07,0.00144269489492512,0.443786477372941,NA
"Entpd8",0.517265195576799,-2.90109141539065e-08,0.00144269480991076,0.921159793404908,NA
"Gm38287",1.53377157132156,-2.27961089529768e-07,0.00144269428486955,0.757734333534756,NA
"Rnf224",0.421077883803438,2.24824064068687e-07,0.00144269500402823,0.563173873614135,NA
"Lrrc26",1.16305246819281,9.31723405295272e-07,0.00144269495076322,0.0606314870898322,NA
"Grin1os",0.845197376508775,3.06031524036807e-07,0.00144269468143185,0.571515874908005,NA
"Gm13432",0.199477707562571,1.76040784221164e-07,0.00144269498952516,0.765651227683079,NA
"Obp2a",0.157376488309301,-1.78915160425659e-07,0.00144269499315002,0.765329102236739,NA
"Lcn11",0.252303603467884,2.0195376033924e-07,0.0014426949944284,0.696151877578111,NA
"Gm13542",0.689258160724802,1.28824395753423e-07,0.00144269476354117,0.774377585874761,NA
"Gm13554",0.257831457372044,-2.41611079633021e-08,0.00144269493826503,0.924818935534309,NA
"Gm13568",0.923387263150746,1.324816861284e-07,0.00144269461473135,0.812677387447882,NA
"Mir6996",0.23075301281322,1.9208603889001e-07,0.00144269499202956,0.730048156075248,NA
"Gm13359",0.243388164208336,-2.36412574279522e-08,0.00144269493825363,0.924818935534309,NA
"Abo",0.142454950965434,-1.69647662691098e-07,0.00144269499207529,0.76532910223674,NA
"Gm13397",0.291358815582866,-2.19218406693441e-07,0.00144269500348394,0.610302781207032,NA
"Gm13398",1.45561174861127,-6.919378916502e-07,0.00144269490647136,0.105561904134644,NA
"Dbhos",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Sardhos",0.11537650640661,1.43970596841629e-07,0.001442694986926,0.91260117970939,NA
"Mir7578",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"F730016J06Rik",0.567724147497448,-1.73736724649488e-07,0.00144269491274188,0.577760439978392,NA
"Gfi1b",0.259027440349011,-2.09946453030923e-07,0.00144269500114268,0.620786483045823,NA
"Spaca9",1.13432916110074,-4.71672984802308e-07,0.00144269455683863,0.44652154013492,NA
"Barhl1",0.507274741323687,1.6001598691396e-07,0.00144269487731309,0.695534674534715,NA
"Gm13401",0.939348386875696,-6.54318673229619e-08,0.00144269468912938,0.897337631729938,NA
"Gm9823",1.50957897424908,4.26568075094494e-07,0.00144269436219844,0.554960291156725,NA
"Gm13420",0.400764652517638,-1.44358507211305e-07,0.00144269490180358,0.717877276070782,NA
"Gm13547",0.224460495757107,1.89983657175225e-07,0.00144269499151056,0.765651227683079,NA
"Mir219b",0.421077883803438,2.24824064068687e-07,0.00144269500402823,0.563173873614135,NA
"Mir6997",0.486754553478103,1.80335975379743e-07,0.00144269488027202,0.678696557068352,NA
"Gm16323",0.125045113075447,-1.69984637144071e-07,0.00144269499153264,0.76532910223674,NA
"Mir3089",0.361709440402656,2.26977680909012e-07,0.00144269500005767,0.588954342055599,NA
"Mir6998",1.27272295568526,5.54961576186218e-07,0.00144269468546965,0.322769170603078,NA
"Gm13427",1.44778529421313,2.92842631243234e-07,0.00144269447905867,0.654389636555567,NA
"Fibcd1",0.944405296629818,5.50805627558671e-08,0.00144269475827417,0.903343776844572,NA
"Gm13441",0.218811673869544,1.89622786724318e-07,0.00144269499131001,0.741278371841105,NA
"Gm13442",0.11537650640661,1.43970596841629e-07,0.001442694986926,0.91260117970939,NA
"Gm13609",0.125045113075447,-1.69984637144071e-07,0.00144269499153264,0.76532910223674,NA
"Mir7674",0.736726641573805,-1.13359046788701e-07,0.00144269468864961,0.823784395565613,NA
"Mir199b",0.250090226150893,-2.27797140363903e-07,0.00144269500202084,0.626672133858936,NA
"9430097D07Rik",0.142454950965434,-1.69647662691098e-07,0.00144269499207529,0.76532910223674,NA
"Gm23369",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Mir1954",0.650841224994619,-3.81677189063634e-07,0.00144269483805167,0.378132596140941,NA
"Gm26236",1.25482729690011,3.60320572067351e-07,0.00144269455333547,0.555836769675031,NA
"Gm13524",1.77286261469377,-2.47077148870932e-07,0.0014426944331155,0.712621071652835,NA
"Gm13528",0.894221267938298,-1.32040120261309e-07,0.00144269469646329,0.811234721078594,NA
"Gm23546",0.218811673869544,1.89622786724318e-07,0.00144269499131001,0.741278371841105,NA
"Gm13537",0.243388164208336,-2.36412574279522e-08,0.00144269493825363,0.924818935534309,NA
"Gm13529",0.241477689465263,-5.39418754311206e-08,0.00144269494109397,0.924818935534309,NA
"9430024E24Rik",0.659778439192737,-3.06971735830714e-07,0.00144269488067872,0.422998000762654,NA
"C230014O12Rik",0.369011103086829,-1.2535777638005e-07,0.00144269494351954,0.748953895196408,NA
"Gm13414",1.69292237441171,4.68486943650531e-07,0.00144269438386256,0.509876926575654,NA
"Gm34653",0.252303603467884,2.0195376033924e-07,0.0014426949944284,0.696151877578111,NA
"Gm13450",0.308883544497343,2.49214266531769e-07,0.00144269498429231,0.613206279092966,NA
"4930402F06Rik",0.455112271219749,-1.11982047998578e-07,0.00144269492065985,0.722733708437315,NA
"Gm43761",0.641172618325783,-1.29963369887261e-07,0.00144269482877028,0.754867547006849,NA
"Gm13444",0.142454950965434,-1.69647662691098e-07,0.00144269499207529,0.76532910223674,NA
"Gm43760",0.608123504295121,4.72521951987798e-08,0.00144269482587055,0.913793756515391,NA
"Gm13428",0.125045113075447,-1.69984637144071e-07,0.00144269499153264,0.76532910223674,NA
"Olfr334-ps1",0.109405836934772,1.41772471355064e-07,0.0014426949867879,0.91260117970939,NA
"Olfr335-ps",0.125045113075447,-1.69984637144071e-07,0.00144269499153264,0.76532910223674,NA
"Gm13430",0.327489365364298,4.94144363070227e-08,0.00144269490643387,0.916630286879326,NA
"Gm13437",0.291358815582866,-2.19218406693441e-07,0.00144269500348394,0.610302781207032,NA
"Gm13435",0.142454950965434,-1.69647662691098e-07,0.00144269499207529,0.76532910223674,NA
"Snord90",0.142454950965434,-1.69647662691098e-07,0.00144269499207529,0.76532910223674,NA
"Mir5128",0.424158813553375,-1.33958303292457e-07,0.00144269493116564,0.728491238365825,NA
"Nr5a1",1.08480421555599,1.59739782970834e-07,0.00144269475883608,0.727271227747421,NA
"Gm44146",0.240421619482057,-1.47661088302232e-08,0.00144269493790259,0.924818935534309,NA
"Nr6a1os",0.549921665425629,-4.26551620523859e-07,0.00144269498027355,0.290780841603554,NA
"5730507A11Rik",0.804438646210504,1.45253861446165e-07,0.00144269480006974,0.724919808819525,NA
"Gm13473",0.400286408337478,-1.0866561196049e-07,0.00144269493107608,0.742043830611366,NA
"Lrp1b",0.393009767622576,-2.57148689663409e-07,0.00144269500576694,0.492289418339174,NA
"Gm13462",0.157376488309301,-1.78915160425659e-07,0.00144269499315002,0.765329102236739,NA
"Gm13464",1.71253456508146,-1.52147192285672e-07,0.0014426943279822,0.831727494885111,NA
"Kynu",0.140359294601146,1.52074853302745e-07,0.00144269498764286,0.91260117970939,NA
"Gm13477",0.142454950965434,-1.69647662691098e-07,0.00144269499207529,0.76532910223674,NA
"Mir5129",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Gm28643",0.226556152121395,-4.68284681912149e-08,0.00144269494027357,0.924818935534309,NA
"Gm13478",0.672074297749307,2.21379137261953e-07,0.00144269491215463,0.553561928104056,NA
"1700019E08Rik",0.280718589202292,2.01364614370421e-07,0.00144269499495043,0.708872206857181,NA
"Gm13465",1.32379949815159,-4.39087859671179e-08,0.00144269453401384,0.941918123849181,NA
"Gm13466",0.11537650640661,1.43970596841629e-07,0.001442694986926,0.91260117970939,NA
"Gm13481",0.11537650640661,1.43970596841629e-07,0.001442694986926,0.91260117970939,NA
"Gm13489",0.302184729585487,2.73289284751561e-08,0.00144269493006777,0.944832963097678,NA
"Gm13508",0.481899308947319,-7.11082484018856e-08,0.00144269481784337,0.885183640128103,NA
"Gm13525",0.133982327273564,-1.70607561417161e-07,0.00144269499185143,0.76532910223674,NA
"Gm13486",0.168202402311923,1.70975089111824e-07,0.00144269498782218,0.784340777433687,NA
"Gm13498",0.989482244181369,1.24611205982116e-07,0.00144269462175541,0.818810504488253,NA
"Gm13499",0.133982327273564,-1.70607561417161e-07,0.00144269499185143,0.76532910223674,NA
"1700057H21Rik",0.241477689465263,-5.39418754311206e-08,0.00144269494109397,0.924818935534309,NA
"Gm13493",1.3903617877235,6.22183082582098e-07,0.00144269440117157,0.389742874169046,NA
"Gm13495",1.39317992137002,-2.42196823473546e-07,0.00144269473584027,0.612549554345752,NA
"Gm13548",0.133982327273564,-1.70607561417161e-07,0.00144269499185143,0.76532910223674,NA
"Idi1-ps1",1.23288730909432,-4.24471940326255e-07,0.00144269442363173,0.537433590105781,NA
"Gm14034",0.990773084073016,5.22752420913015e-07,0.00144269479938646,0.261488191642873,NA
"Gm14032",1.0910319588705,-6.2351133304972e-07,0.00144269462545946,0.28436531243061,NA
"BB557941",0.277608239246695,2.0975323303956e-07,0.00144269499627598,0.674644337743374,NA
"Gm13534",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Gm13545",0.806528354795376,-4.31681866559777e-08,0.00144269468061672,0.93236723187376,NA
"Gm13559",0.11537650640661,1.43970596841629e-07,0.001442694986926,0.91260117970939,NA
"Gm13549",0.0841012011559615,1.30999568499444e-07,0.00144269498645842,0.91260117970939,NA
"Gm13574",0.602559132679026,2.29603506466867e-07,0.001442694871764,0.576801762017329,NA
"Gm13570",1.26616903510217,5.57161252101761e-07,0.00144269471161021,0.312284901118333,NA
"Ldha-ps",1.1196795565821,7.32681634368996e-07,0.00144269476577987,0.169659353907952,NA
"Gm13583",1.39903337588999,-4.01037311268797e-08,0.00144269462654857,0.939849347260493,NA
"Gm13566",0.125045113075447,-1.69984637144071e-07,0.00144269499153264,0.76532910223674,NA
"Gm13567",0.157376488309301,-1.78915160425659e-07,0.00144269499315002,0.765329102236739,NA
"Gm13626",0.109405836934772,1.41772471355064e-07,0.0014426949867879,0.91260117970939,NA
"Gm13561",1.07211794409318,-3.09891262878129e-07,0.00144269462464939,0.578461425872016,NA
"Gm13565",0.299831439274735,-2.20274574269728e-07,0.0014426950039971,0.601448808414818,NA
"Gm13564",0.125045113075447,-1.69984637144071e-07,0.00144269499153264,0.76532910223674,NA
"Kcnh7",0.46150602562644,2.21782447494552e-07,0.00144269500629121,0.530649589415763,NA
"Gm13569",0.142454950965434,-1.69647662691098e-07,0.00144269499207529,0.76532910223674,NA
"Gm13592",0.617327520457709,-1.52758330465347e-07,0.00144269478526493,0.739333594841571,NA
"Gm13600",0.133982327273564,-1.70607561417161e-07,0.00144269499185143,0.76532910223674,NA
"Gm13602",0.23075301281322,1.9208603889001e-07,0.00144269499202956,0.730048156075248,NA
"Gm13601",0.302912875025506,2.10195732048376e-07,0.00144269499758594,0.651077178241292,NA
"Mir7224",0.308561696913069,2.10584558070778e-07,0.00144269499778232,0.64772903920565,NA
"Gm13604",1.11531379534734,2.09189393308296e-08,0.00144269466264976,0.979019244967378,NA
